"barcode","region","pseudotime","state","pxl_row_in_fullres","pxl_col_in_fullres"
"s_008um_00425_00829-1","mature_2",4.12650672313006,1,32579.3464280565,21589.5509009462
"s_008um_00078_00444-1","mature_20",0.325561777061879,3,21357.759154145,11383.7088843675
"s_008um_00052_00559-1","mature_16",0.248795191561597,3,24726.8675361279,10638.0401870284
"s_008um_00314_00719-1","mature_9",0.28859566314797,3,29374.8226695281,18326.6695445998
"s_008um_00285_00712-1","mature_11",7.16821772049695,2,29173.7991980874,17477.0688509084
"s_008um_00103_00680-1","mature_12",2.79342941953808,2,28261.3649222409,12146.6060568594
"s_008um_00041_00510-1","mature_16",10.0370782582223,2,23294.2525835048,10309.625297369
"s_008um_00134_00517-1","mature_18",3.21248662672482,1,23486.8384935927,13032.2452873412
"s_008um_00078_00679-1","mature_14",3.02631507349152,2,28235.4058839108,11414.8409434808
"s_008um_00488_00817-1","mature_3",3.65957314059014,1,32219.8145155596,23431.60389524
"s_008um_00124_00453-1","mature_18",2.87700685432067,1,21615.0903921925,12731.1163381755
"s_008um_00098_00552-1","mature_16",0.292059601036509,3,24515.9241544789,11983.3257724029
"s_008um_00249_00753-1","mature_25",0.149384533693807,3,30378.4663717106,16428.9605720131
"s_008um_00331_00732-1","mature_9",3.04880688533793,1,29753.0286208819,18825.885861784
"s_008um_00226_00708-1","mature_25",1.63058685881169,3,29064.542845656,15749.9168498359
"s_008um_00083_00682-1","mature_14",5.65248884007022,2,28322.5433127897,11561.5650293908
"s_008um_00146_00688-1","mature_12",10.7007724374751,2,28489.8059946164,13406.0691486105
"s_008um_00079_00565-1","mature_16",0.257743515308457,3,24898.8998330455,11429.0041346192
"s_008um_00326_00699-1","mature_9",0.700169955853978,3,28787.9170255634,18675.2011664702
"s_008um_00065_00682-1","mature_14",3.35368410461571,2,28324.9245974048,11034.788720187
"s_008um_00490_00819-1","mature_3",3.05642138466377,2,32278.0803175479,23490.3958526662
"s_008um_00375_00768-1","mature_6",1.00067555558164,3,30800.7702238371,20118.2797062658
"s_008um_00318_00734-1","mature_9",4.2155953769423,1,29813.2809863603,18445.7108113807
"s_008um_00106_00748-1","mature_13",5.53898594437956,2,30251.068227764,12243.4078902549
"s_008um_00151_00503-1","mature_18",0.169521230179668,3,23074.8611328097,13527.9027934988
"s_008um_00188_00698-1","mature_26",3.78332512238521,2,28776.9104709275,14636.5257893514
"s_008um_00368_00719-1","mature_9",3.23184728275787,2,29367.6761443213,19906.9546735087
"s_008um_00100_00758-1","mature_13",0.191567893196519,3,30544.5235025734,12069.1412452286
"s_008um_00146_00695-1","mature_12",4.20630338661756,2,28694.6692220629,13406.9959076246
"s_008um_00085_00573-1","mature_16",0.246137453835105,3,25132.2395083237,11605.6566863416
"s_008um_00117_00728-1","mature_14",8.1362165270322,2,29664.2898399513,12562.6761267402
"s_008um_00152_00740-1","mature_12",0.27652081831078,3,30010.8500765523,13588.5440260849
"s_008um_00090_00703-1","mature_14",0.297454358961524,3,28936.2085737436,11769.2039145323
"s_008um_00055_00710-1","mature_13",0.223049498496433,3,29145.703790768,10745.8448941437
"s_008um_00133_00493-1","mature_18",10.0033802874174,2,22784.5712499904,12999.8020297672
"s_008um_00186_00703-1","mature_26",3.09182537905861,2,28923.505584532,14578.6575068074
"s_008um_00079_00397-1","mature_22",6.61676692359357,1,19982.0821607419,11406.7480795464
"s_008um_00040_00542-1","mature_16",3.61004355825783,2,24230.9196916311,10284.6003702516
"s_008um_00180_00682-1","mature_12",10.5193495294873,2,28309.7109070015,14400.2880096172
"s_008um_00056_00587-1","mature_12",0.292037286105553,3,25545.8034713725,10758.8124918859
"s_008um_00162_00683-1","mature_12",0.304850123591087,3,28341.3583428102,13873.6490902753
"s_008um_00172_00709-1","mature_26",7.56064554131266,2,29100.9547183256,14169.7413506144
"s_008um_00374_00821-1","mature_1",0.292999378371116,3,32351.9796582896,20096.0177051275
"s_008um_00322_00726-1","mature_9",3.47831476497111,1,29578.6248713674,18561.7116721507
"s_008um_00305_00812-1","mature_1",4.8348469950729,2,32097.730544731,18075.5827777046
"s_008um_00139_00503-1","mature_18",2.05371504918105,3,23076.4455715509,13176.7184662101
"s_008um_00137_00497-1","mature_18",3.43784107359492,2,22901.1097827569,13117.3932629887
"s_008um_00114_00573-1","mature_16",9.87625536441105,2,25128.4075264513,12454.3535066301
"s_008um_00448_00827-1","mature_2",3.87265316614846,1,32517.7681093197,22262.3619113634
"s_008um_00318_00735-1","mature_9",3.16815631796674,1,29842.5468133586,18445.8429994201
"s_008um_00079_00441-1","mature_20",3.23866679195401,2,21269.8266108554,11412.5770757206
"s_008um_00252_00745-1","mature_25",0.373025429456414,3,30143.9420975557,16515.6967137605
"s_008um_00268_00831-1","mature_1",2.95051798165488,2,32658.6803279977,16995.3058323124
"s_008um_00374_00822-1","mature_1",0.314487232550219,3,32381.2451982603,20096.1498252808
"s_008um_00075_00687-1","mature_14",0.219693431086326,3,28469.9331288915,11328.1047357365
"s_008um_00392_00720-1","mature_9",2.20998743742521,3,29393.7656798537,20609.4330312004
"s_008um_00165_00349-1","mature_24",8.87718711362078,2,18565.9285613616,13917.231679502
"s_008um_00031_00408-1","mature_23",9.82724093654384,2,20310.3499914298,10003.4501612965
"s_008um_00069_00671-1","mature_14",0.198994283931942,3,28002.46588957,11150.3928525829
"s_008um_00175_00723-1","mature_26",0.212876989932436,3,29510.2827837915,14259.3894768886
"s_008um_00316_00824-1","mature_1",0.329138713862844,3,32447.4608784054,18399.0787262689
"s_008um_00122_00574-1","mature_16",5.18680994111847,2,25156.6169202566,12688.6087664282
"s_008um_00304_00720-1","mature_9",9.15072316301633,2,29405.4119869806,18034.1554362431
"s_008um_00361_00731-1","mature_9",3.0686518058575,1,29719.792000462,19703.6890107698
"s_008um_00071_00444-1","mature_20",1.19692340084172,3,21358.6828255527,11178.8494488855
"s_008um_00202_00718-1","mature_26",6.76283561194665,2,29360.3791819044,15048.8821035619
"s_008um_00371_00833-1","mature_1",2.8111450181345,2,32703.5634982196,20009.8102082747
"s_008um_00123_00682-1","mature_12",10.3897304951763,2,28317.2515842615,12732.1757181497
"s_008um_00047_00535-1","mature_16",0.363503216267117,3,24025.1282696874,10488.5320096568
"s_008um_00068_00678-1","mature_14",0.223650029484502,3,28207.4624591494,11122.0548862327
"s_008um_00044_00566-1","mature_16",3.2457471745828,2,24932.7908763446,10404.8432314279
"s_008um_00465_00814-1","mature_3",9.52860741660496,2,32135.065318038,22758.1350995645
"s_008um_00118_00637-1","mature_12",4.34647006965229,2,27000.9299309118,12579.8903748626
"s_008um_00117_00765-1","mature_13",0.331187397450539,3,30747.1350231558,12567.5759711065
"s_008um_00064_00610-1","mature_12",3.29237156774186,2,26217.8760273301,10995.9838696756
"s_008um_00297_00777-1","mature_8",3.43084102120468,2,31074.4903556798,17836.8389952
"s_008um_00351_00805-1","mature_1",1.03323546090296,3,31886.7774091657,19420.8231595037
"s_008um_00076_00722-1","mature_13",5.40198965536089,2,29494.1193885696,11362.0067954281
"s_008um_00348_00662-1","mature_10",3.86653511937264,1,27702.1673439539,19314.1321607672
"s_008um_00453_00832-1","mature_2",0.264625988709981,3,32663.432668179,22409.3425185609
"s_008um_00378_00826-1","mature_1",3.47356575753294,1,32497.7773516079,20213.7355496997
"s_008um_00222_00698-1","mature_25",0.518368126279252,3,28772.4117683881,15631.5342638623
"s_008um_00381_00746-1","mature_9",1.61377531223949,3,30156.1307139677,20290.9594792333
"s_008um_00265_00801-1","mature_1",8.3114111594129,2,31781.1065709248,16903.5444579699
"s_008um_00180_00823-1","mature_12",3.07248016374708,1,32436.2143164492,14418.9497597413
"s_008um_00268_00664-1","mature_33",4.43544128275767,2,27771.2804360985,16973.2204699406
"s_008um_00078_00458-1","mature_20",0.299190414156052,3,21767.4949791318,11385.5635768845
"s_008um_00116_00483-1","mature_18",3.28199500153354,2,22494.1486101184,12500.9653731918
"s_008um_00063_00682-1","mature_14",0.272323532795184,3,28325.1891848439,10976.2579617211
"s_008um_00167_00763-1","mature_12",0.860758260460816,3,30681.9825045303,14030.5640330529
"s_008um_00355_00661-1","mature_10",8.74875241964017,2,27671.9755666685,19518.8520580891
"s_008um_00080_00607-1","mature_12",0.217836855220133,3,26127.9615761647,11463.8335252976
"s_008um_00362_00681-1","mature_10",3.47982663761711,1,28256.3680490796,19726.3466899585
"s_008um_00326_00752-1","mature_9",10.1292307192394,2,30339.0063842979,18682.2066307577
"s_008um_00109_00719-1","mature_14",2.79049308540333,2,29401.9533415101,12327.3627164035
"s_008um_00449_00829-1","mature_2",0.218016877041947,3,32576.1664475675,22291.8900737626
"s_008um_00164_00799-1","mature_12",0.28119399477033,3,31735.9534519251,13947.5344402489
"s_008um_00077_00391-1","mature_22",6.21333526744122,1,19806.7440424123,11347.4218409012
"s_008um_00132_00707-1","mature_12",4.66664013473674,2,29047.7156543261,12998.8727610967
"s_008um_00105_00670-1","mature_12",0.0967450121073817,3,27968.4376090376,12203.8121569038
"s_008um_00268_00824-1","mature_1",1.46301677626856,3,32453.8205865235,16994.3801045786
"s_008um_00361_00728-1","mature_9",3.11771684060936,1,29631.9946683534,19703.2926007195
"s_008um_00134_00744-1","mature_12",3.21148530779948,1,30130.2971283779,13062.302164106
"s_008um_00035_00580-1","mature_12",2.70140625565301,2,25343.7126529632,10143.3083306694
"s_008um_00093_00541-1","mature_16",0.279781134178747,3,24194.6521345713,11835.5415016216
"s_008um_00146_00511-1","mature_18",2.95815463065953,1,23309.6542286509,13382.6352097645
"s_008um_00147_00730-1","mature_12",0.293028824636828,3,29718.8512498976,13440.8947796787
"s_008um_00138_00466-1","mature_18",0.273448620676463,3,21993.7104808484,13142.5540672577
"s_008um_00092_00581-1","mature_16",0.254362243973926,3,25365.446745642,11811.5744402028
"s_008um_00328_00654-1","mature_10",2.82605193905124,1,27470.6846178657,18727.7824217602
"s_008um_00152_00656-1","mature_12",5.30686978781168,2,27552.4933668488,13577.4235263824
"s_008um_00312_00710-1","mature_9",2.06876802142466,3,29111.6944080397,18266.9505460675
"s_008um_00133_00752-1","mature_12",4.60497854877711,2,30364.5579864879,13034.0963312562
"s_008um_00069_00651-1","mature_15",3.62589979331583,2,27417.1387284377,11147.7431218456
"s_008um_00049_00594-1","mature_12",0.239316078772202,3,25751.5944574282,10554.8813894021
"s_008um_00099_00765-1","mature_13",7.20643223764928,2,30749.5184373433,12040.8032059265
"s_008um_00169_00824-1","mature_12",0.606991506985916,3,32466.9375791338,14097.168298879
"s_008um_00051_00558-1","mature_16",3.1265891668168,2,24697.7330264311,10608.6421156661
"s_008um_00150_00756-1","mature_12",2.87633623994599,2,30479.3713917147,13532.1321261361
"s_008um_00363_00830-1","mature_1",6.77571523678582,2,32616.8269490023,19775.2991810249
"s_008um_00066_00713-1","mature_13",0.239880788670086,3,29232.0468454082,11068.1612767665
"s_008um_00364_00811-1","mature_1",0.294074215244637,3,32060.6488709699,19802.0530128479
"s_008um_00155_00434-1","mature_19",0.20491518967369,3,21054.9311804274,13635.8295249641
"s_008um_00094_00405-1","mature_22",6.42589552247396,1,20214.2394012822,11846.792585652
"s_008um_00280_00819-1","mature_1",0.274304393536502,3,32305.9022844113,17344.8942176772
"s_008um_00055_00585-1","mature_12",1.95613421060487,3,25487.402516349,10729.281966486
"s_008um_00093_00725-1","mature_13",0.313796267662649,3,29579.6679521716,11859.913799915
"s_008um_00430_00836-1","mature_2",5.33344785203824,2,32783.5419673518,21736.7960699597
"s_008um_00082_00730-1","mature_13",3.2415230364034,2,29727.4547629545,11538.6582877287
"s_008um_00360_00728-1","mature_9",4.04572682822142,1,29632.1270240358,19674.02812806
"s_008um_00450_00818-1","mature_2",5.33445336440231,2,32254.1142572261,22319.7018480907
"s_008um_00228_00703-1","mature_25",1.73566977831307,3,28917.9480643863,15807.7851300464
"s_008um_00214_00762-1","mature_25",0.296843161515253,3,30646.4934209384,15405.882916964
"s_008um_00081_00580-1","mature_16",3.84145621683311,2,25337.6338514233,11489.5221780855
"s_008um_00361_00669-1","mature_10",0.33422522177029,3,27905.3094536744,19695.4965167549
"s_008um_00337_00703-1","mature_9",2.88605064209959,2,28903.5250832584,18997.6403260242
"s_008um_00177_00314-1","mature_27",10.414325190949,2,17540.0022182909,14263.7846868686
"s_008um_00051_00647-1","mature_15",2.01923954546186,3,27302.4535685607,10620.4353889369
"s_008um_00285_00828-1","mature_1",1.63226823680411,3,32568.6308128687,17492.4071959161
"s_008um_00059_00568-1","mature_16",8.65199940610491,2,24989.3421495136,10844.0915378958
"s_008um_00104_00698-1","mature_14",9.90089225225437,2,28788.024976852,12178.2553240198
"s_008um_00165_00751-1","mature_12",1.13451062848968,3,30331.0554124734,13970.4456055111
"s_008um_00179_00738-1","mature_26",1.19272532194835,3,29948.743910852,14378.4348135835
"s_008um_00099_00724-1","mature_13",5.45779466877736,2,29549.6076591067,12035.3727654013
"s_008um_00078_00549-1","mature_16",6.53110790592005,2,24430.7664786835,11397.6190268104
"s_008um_00072_00428-1","mature_20",8.84010898750147,2,20890.2806500058,11205.995325184
"s_008um_00044_00635-1","mature_15",0.397202604110427,3,26952.1819788461,10413.986909917
"s_008um_00149_00815-1","mature_12",10.7847884274463,2,32206.1946924097,13510.678064202
"s_008um_00269_00665-1","mature_33",4.87499744435816,2,27800.4142343714,17002.6175307214
"s_008um_00140_00685-1","mature_12",2.78454047633179,2,28402.8012148094,13230.0810735347
"s_008um_00337_00714-1","mature_9",3.04725696820663,2,29225.4495614118,18999.0941476541
"s_008um_00239_00748-1","mature_25",2.79551242719283,2,30233.4607914881,16135.6513867854
"s_008um_00192_00289-1","mature_30",2.40913942911156,3,16806.34980624,14699.4582003437
"s_008um_00363_00807-1","mature_1",6.56814400737664,2,31943.7190036154,19772.2601142816
"s_008um_00054_00675-1","mature_14",0.16841639818291,3,28121.5154636865,10711.9418764712
"s_008um_00175_00727-1","mature_26",0.249761132831595,3,29627.3470005288,14259.918913335
"s_008um_00174_00792-1","mature_12",0.289710396872792,3,31529.767638807,14239.2573011238
"s_008um_00086_00689-1","mature_14",0.292391174709748,3,28527.0103606782,11650.2882520824
"s_008um_00065_00707-1","mature_13",0.218409058822274,3,29056.5817000204,11038.1009941556
"s_008um_00269_00837-1","mature_1",3.15768437772452,2,32834.1417865424,17025.3639193767
"s_008um_00093_00396-1","mature_22",6.51345234922877,1,19950.9688086796,11816.3348141421
"s_008um_00400_00738-1","mature_9",10.1419651368308,2,29919.489939356,20845.9256944523
"s_008um_00055_00648-1","mature_15",5.46235023373688,2,27331.1910036122,10737.6297030555
"s_008um_00147_00805-1","mature_12",5.32538801699153,2,31913.8007373598,13450.824189547
"s_008um_00091_00410-1","mature_22",6.15959135344468,1,20360.969739868,11759.6580147461
"s_008um_00092_00615-1","mature_12",8.64940914277356,2,26360.5068951787,11816.0780705228
"s_008um_00078_00452-1","mature_20",0.311322103798544,3,21591.8939683624,11384.7687089214
"s_008um_00192_00711-1","mature_26",1.44384599292882,3,29156.8402330539,14755.3061892951
"s_008um_00138_00502-1","mature_18",0.258209700078335,3,23047.3109718905,13147.3206811901
"s_008um_00022_00507-1","mature_16",4.11830628438665,2,23208.9611323964,9753.17977784345
"s_008um_00335_00721-1","mature_9",2.86843846551478,2,29430.5751351035,18941.4902034101
"s_008um_00143_00298-1","mature_29",10.1175876525997,2,17076.2087162613,13266.6377777229
"s_008um_00063_00445-1","mature_20",6.41467917869228,2,21389.0053323594,10944.8567034721
"s_008um_00165_00442-1","mature_19",6.42251554296713,2,21287.7458126514,13929.5425184461
"s_008um_00051_00543-1","mature_16",0.178802362211355,3,24258.7333271081,10606.6544769401
"s_008um_00158_00453-1","mature_19",3.81415484410063,2,21610.6035796694,13726.1410220376
"s_008um_00064_00400-1","mature_22",5.88312957754375,1,20071.8614170993,10968.1600887722
"s_008um_00224_00725-1","mature_25",0.221244918653726,3,29562.3295763198,15693.636188877
"s_008um_00177_00317-1","mature_27",1.87418723579999,3,17627.8032940971,14264.1817702439
"s_008um_00185_00735-1","mature_26",0.270528070349676,3,29860.151639423,14553.6276126875
"s_008um_00171_00721-1","mature_26",0.218585301279039,3,29452.2800535645,14142.0646804374
"s_008um_00357_00837-1","mature_1",3.15816524628354,1,32822.480708989,19600.6380505797
"s_008um_00188_00741-1","mature_26",0.273902812529735,3,30035.3505635509,14642.2165653474
"s_008um_00099_00656-1","mature_12",0.304562630824812,3,27559.5029200986,12026.3661412255
"s_008um_00256_00834-1","mature_1",0.9601277657204,3,32748.0674277774,16644.5270267226
"s_008um_00069_00563-1","mature_16",0.193379312159407,3,24841.6879174315,11136.0842554381
"s_008um_00066_00400-1","mature_22",6.12043557120758,1,20071.5976366481,11026.6915158436
"s_008um_00141_00512-1","mature_18",0.2249614205202,3,23339.5810793967,13236.4408350716
"s_008um_00135_00739-1","mature_12",0.31959054120945,3,29983.8343860128,13090.9052329304
"s_008um_00192_00693-1","mature_26",9.76065267672587,2,28630.0507109139,14752.9240866907
"s_008um_00130_00497-1","mature_18",0.410498161617694,3,22902.0339796394,12912.5354573101
"s_008um_00370_00685-1","mature_10",3.41502170766975,2,28372.3732424694,19960.9913000898
"s_008um_00185_00291-1","mature_30",5.17411079220315,2,16865.8060638326,14494.8644632625
"s_008um_00341_00649-1","mature_10",0.290592341370128,3,27322.6354084969,19107.5618800627
"s_008um_00140_00699-1","mature_12",0.272992911031257,3,28812.527773236,13231.93469192
"s_008um_00294_00779-1","mature_8",2.78721150124661,2,31133.4191513331,17749.3096254564
"s_008um_00071_00510-1","mature_16",0.210912180581626,3,23290.2911515863,11187.5935332431
"s_008um_00087_00510-1","mature_16",5.49717832785713,2,23288.1783926655,11655.842202073
"s_008um_00069_00438-1","mature_20",1.73816332684251,3,21183.3454439653,11119.5232223216
"s_008um_00260_00702-1","mature_11",3.60908234789391,1,28884.4477926135,16744.127660901
"s_008um_00235_00711-1","mature_25",0.310920507028439,3,29151.1499024604,16013.6975419062
"s_008um_00345_00818-1","mature_1",0.871402154019207,3,32268.0250733716,19246.9546746124
"s_008um_00178_00777-1","mature_12",0.207084243283457,3,31090.249214487,14354.3316819972
"s_008um_00276_00711-1","mature_11",0.163360973469764,3,29145.7242607703,17213.5541184374
"s_008um_00134_00691-1","mature_12",0.687711150016592,3,28579.1922022486,13055.2845288385
"s_008um_00146_00738-1","mature_12",11.3032110793075,2,29953.1122053852,13412.6888442884
"s_008um_00286_00823-1","mature_1",3.47192157688513,1,32422.1700313542,17521.0106378195
"s_008um_00093_00525-1","mature_16",1.53223740637544,3,23726.3860841617,11833.4221541122
"s_008um_00058_00630-1","mature_15",10.0342689588504,2,26803.9985979559,10823.0410286685
"s_008um_00167_00760-1","mature_12",0.301272960252458,3,30594.1845680655,14030.1669282013
"s_008um_00421_00826-1","mature_2",3.47536290309514,1,32492.0800501536,21472.0980196189
"s_008um_00158_00714-1","mature_12",9.95544864322194,2,29249.1379059285,13760.6924524141
"s_008um_00133_00755-1","mature_12",9.80065513790787,2,30452.3561259658,13034.4935583187
"s_008um_00251_00745-1","mature_25",0.444673866576045,3,30144.0744789761,16486.4319483728
"s_008um_00118_00485-1","mature_18",3.06107878481802,2,22552.4180113456,12559.7611627853
"s_008um_00040_00596-1","mature_12",10.4943953748722,2,25811.317083061,10291.756569128
"s_008um_00106_00409-1","mature_22",5.53969313189697,1,20329.7242750833,12198.509650137
"s_008um_00205_00756-1","mature_25",3.53942158874272,2,30472.089495131,15141.7051884913
"s_008um_00112_00667-1","mature_12",2.78943015772704,1,27879.7128411378,12408.2717121609
"s_008um_00102_00660-1","mature_12",0.249190182929728,3,27676.1714238674,12114.6918461352
"s_008um_00090_00717-1","mature_13",0.421563792485464,3,29345.9355343461,11771.0583671455
"s_008um_00394_00742-1","mature_9",5.79744995209732,2,30037.3469771865,20670.8679476694
"s_008um_00085_00386-1","mature_22",6.43592476073113,1,19659.3541088928,11580.8849159295
"s_008um_00327_00691-1","mature_9",2.78450813522579,1,28553.6574464154,18703.4083498225
"s_008um_00063_00440-1","mature_20",4.66206242188614,2,21242.6709007564,10944.1942231551
"s_008um_00378_00689-1","mature_10",10.2767079038412,2,28488.3783070723,20195.6356497228
"s_008um_00191_00290-1","mature_30",3.78782659531276,1,16835.7486030847,14670.3250620903
"s_008um_00248_00750-1","mature_25",0.181167607476104,3,30290.8011044652,16399.298992931
"s_008um_00136_00724-1","mature_12",10.5678451552874,2,29544.7105938159,13118.1842535937
"s_008um_00334_00716-1","mature_9",0.29986535677424,3,29284.3782703108,18911.5648022986
"s_008um_00123_00685-1","mature_12",10.2273630540038,2,28405.0502661112,12732.5729833407
"s_008um_00132_00467-1","mature_18",3.15058279921919,2,22023.7691138752,12967.0938791547
"s_008um_00122_00773-1","mature_13",9.83083886441883,2,30980.6011673396,12714.9609501121
"s_008um_00227_00732-1","mature_25",0.220440767875588,3,29766.7943171272,15782.3568591146
"s_008um_00254_00750-1","mature_25",0.252510908052655,3,30290.0067729827,16574.8875580051
"s_008um_00129_00684-1","mature_12",11.1892361704232,2,28374.9902665499,12908.031754232
"s_008um_00153_00801-1","mature_12",0.321802339674843,3,31795.9423252596,13625.88456225
"s_008um_00287_00807-1","mature_1",0.317327259385053,3,31953.7866604147,17548.1596216308
"s_008um_00336_00662-1","mature_10",2.86891091550769,1,27703.7544819049,18962.9569043671
"s_008um_00384_00720-1","mature_9",4.65123119779683,1,29394.8244308908,20375.3178052529
"s_008um_00172_00683-1","mature_12",1.45470912669356,3,28340.0354046802,14166.2999123447
"s_008um_00295_00771-1","mature_8",10.1742555319369,2,30899.1606131551,17777.5165058749
"s_008um_00055_00556-1","mature_16",0.328646067242672,3,24638.6713097644,10725.4393432243
"s_008um_00065_00396-1","mature_22",6.14251056379038,1,19954.6615696702,10996.8958271392
"s_008um_00163_00808-1","mature_12",1.76243440342102,3,31999.4788736482,13919.4608402113
"s_008um_00285_00799-1","mature_1",3.06390580107932,1,31719.9259093709,17488.5726232195
"s_008um_00212_00710-1","mature_25",0.409857208315245,3,29124.9275289414,15340.4728383861
"s_008um_00270_00811-1","mature_1",3.2165644638156,1,32073.101520515,17051.1901669689
"s_008um_00148_00730-1","mature_12",2.95920326581605,1,29718.718888587,13470.1598616979
"s_008um_00101_00745-1","mature_13",0.255895247825524,3,30163.9318391684,12096.68461383
"s_008um_00283_00709-1","mature_11",0.302121495944878,3,29086.2660632006,17418.1427374804
"s_008um_00098_00760-1","mature_13",3.26915499367545,2,30603.3204735504,12010.8757711663
"s_008um_00319_00745-1","mature_9",7.16920352599057,2,30135.0725719862,18476.4294521834
"s_008um_00341_00662-1","mature_10",8.65275113417736,2,27703.0931741982,19109.279978128
"s_008um_00085_00687-1","mature_14",2.79147964317499,2,28468.6101222359,11620.7580087384
"s_008um_00192_00822-1","mature_12",10.24341326706,2,32405.3585920705,14769.9957450256
"s_008um_00086_00446-1","mature_20",5.53683532874753,2,21415.2372253881,11618.0987182297
"s_008um_00178_00710-1","mature_26",2.78610166417604,1,29129.4268196327,14345.46387517
"s_008um_00379_00745-1","mature_9",0.864114477312928,3,30127.1297627662,20232.298573972
"s_008um_00232_00747-1","mature_25",0.317605446366269,3,30205.1215738094,15930.6654417875
"s_008um_00081_00520-1","mature_16",0.289162271985572,3,23581.6375581838,11481.573775037
"s_008um_00278_00717-1","mature_11",0.391812091581676,3,29321.05519377,17272.8770005354
"s_008um_00220_00696-1","mature_25",1.79122129674985,3,28714.1442847445,15572.7398342833
"s_008um_00065_00541-1","mature_16",2.77158781065078,2,24198.3507046044,11016.107368997
"s_008um_00194_00716-1","mature_26",0.279259195352812,3,29302.9058377382,14814.4978199984
"s_008um_00122_00460-1","mature_18",2.87451643261793,1,21820.2217030454,12673.5123486022
"s_008um_00124_00678-1","mature_12",4.65888481908229,2,28200.0543546077,12760.9112442002
"s_008um_00384_00703-1","mature_9",6.66310269653053,2,28897.3060472595,20373.0719458149
"s_008um_00153_00675-1","mature_12",5.20097287333986,2,28108.419427729,13609.2040175666
"s_008um_00220_00695-1","mature_25",0.204562884828485,3,28684.8782247825,15572.6075286568
"s_008um_00180_00809-1","mature_12",0.269453005440109,3,32026.49268798,14417.0968295745
"s_008um_00079_00389-1","mature_22",6.26487574624637,1,19747.9463114617,11405.6882598208
"s_008um_00187_00796-1","mature_12",10.6178034621043,2,31645.1092858336,14620.2305476677
"s_008um_00101_00674-1","mature_12",0.223215197869456,3,28086.0318576571,12087.2808232696
"s_008um_00115_00634-1","mature_12",1.81304337787751,3,26913.5275582042,12491.6972326812
"s_008um_00097_00730-1","mature_13",0.119294714922483,3,29725.4693319931,11977.6370167663
"s_008um_00073_00401-1","mature_22",6.33979539159203,1,20099.9413773835,11231.6839046774
"s_008um_00130_00696-1","mature_12",0.265629362155436,3,28726.0523925252,12938.88590244
"s_008um_00113_00658-1","mature_12",0.22475749672794,3,27616.1839456853,12436.3450648151
"s_008um_00159_00493-1","mature_18",0.202420646759275,3,22781.1386717248,13760.7016417499
"s_008um_00114_00717-1","mature_14",0.192351519537207,3,29342.7592950946,12473.4238450013
"s_008um_00322_00724-1","mature_9",0.727095295395377,3,29520.093183629,18561.4473054324
"s_008um_00080_00378-1","mature_22",6.0479639182591,1,19425.8774115946,11433.4967047662
"s_008um_00400_00737-1","mature_9",10.0074776933987,2,29890.2242368097,20845.7936044817
"s_008um_00211_00762-1","mature_25",0.528800115634256,3,30646.890639686,15318.088345744
"s_008um_00330_00740-1","mature_9",0.302181359331012,3,29987.2874327764,18797.6786971569
"s_008um_00166_00824-1","mature_12",6.97300727757052,2,32467.3350657479,14009.3735623099
"s_008um_00221_00699-1","mature_25",2.86920193298069,2,28801.8101343507,15602.4016605178
"s_008um_00381_00722-1","mature_9",1.073874868777,3,29453.7530006859,20287.7887738612
"s_008um_00113_00649-1","mature_12",11.270795542809,2,27352.7871292147,12435.1531587296
"s_008um_00067_00508-1","mature_16",3.89922788716907,2,23232.2858969696,11070.2662700184
"s_008um_00038_00622-1","mature_15",6.52527976581044,2,26572.5111032865,10236.6710896122
"s_008um_00069_00388-1","mature_22",6.79027023094651,1,19719.9980489914,11112.8987619697
"s_008um_00152_00787-1","mature_12",0.301834428556389,3,31386.3518662638,13594.7661773222
"s_008um_00058_00595-1","mature_12",0.200698957437737,3,25779.6714778462,10818.4035212769
"s_008um_00075_00591-1","mature_12",3.08076789102786,1,25660.3585564554,11315.3866941495
"s_008um_00104_00643-1","mature_12",0.163404202895558,3,27178.3792806249,12170.9708717213
"s_008um_00330_00660-1","mature_10",0.337934434193724,3,27646.0160823128,18787.1047721124
"s_008um_00340_00719-1","mature_9",0.705921534631811,3,29371.3817452564,19087.5486150509
"s_008um_00215_00717-1","mature_25",1.42764877469235,3,29329.3927035667,15429.1937673805
"s_008um_00244_00744-1","mature_25",0.262835238837326,3,30115.7352401948,16281.4462338363
"s_008um_00299_00837-1","mature_1",0.303650255607442,3,32830.1664078805,17903.3007809456
"s_008um_00226_00732-1","mature_25",0.252239578842956,3,29766.9266802731,15753.0920063824
"s_008um_00073_00393-1","mature_22",6.10121419535191,1,19865.8055355342,11230.6240279043
"s_008um_00161_00736-1","mature_12",7.76976433097478,2,29892.5945238579,13851.3999211693
"s_008um_00120_00724-1","mature_14",9.38558340039852,2,29546.8282414892,12649.9419304065
"s_008um_00096_00647-1","mature_12",0.333818250349521,3,27296.502610168,11937.3781097071
"s_008um_00077_00725-1","mature_13",3.5277526904521,2,29581.7856316733,11391.6695198301
"s_008um_00126_00683-1","mature_12",10.305385063069,2,28346.1209308287,12820.1037527077
"s_008um_00137_00668-1","mature_12",2.02019123584449,3,27905.6722996218,13140.034702384
"s_008um_00096_00619-1","mature_12",9.96495535660165,2,26477.0438015976,11933.6693821398
